Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
6/28/2014,1/28/1900,June,2014,26,Young Adults (25-34),M,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",9,42,54,74,378,452
6/28/2016,1/28/1900,June,2016,26,Young Adults (25-34),M,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",11,42,54,90,462,552
2/6/2014,1/6/1900,February,2014,67,Seniors (64+),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",25,42,54,111,1050,1161
2/6/2016,1/6/1900,February,2016,67,Seniors (64+),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",26,42,54,115,1092,1207
9/8/2013,1/8/1900,September,2013,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,175,672,847
9/8/2015,1/8/1900,September,2015,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",13,42,54,142,546,688
10/7/2013,1/7/1900,October,2013,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",4,42,54,44,168,212
10/7/2015,1/7/1900,October,2015,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",5,42,54,55,210,265
10/25/2013,1/25/1900,October,2013,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",9,42,54,98,378,476
10/25/2015,1/25/1900,October,2015,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",6,42,54,66,252,318
12/21/2013,1/21/1900,December,2013,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",17,42,54,186,714,900
12/21/2015,1/21/1900,December,2015,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",17,42,54,186,714,900
12/31/2013,1/31/1900,December,2013,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",3,42,54,33,126,159
12/31/2013,1/31/1900,December,2013,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",18,42,54,197,756,953
12/31/2015,1/31/1900,December,2015,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2,42,54,22,84,106
12/31/2015,1/31/1900,December,2015,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",15,42,54,164,630,794
2/20/2014,1/20/1900,February,2014,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",4,42,54,44,168,212
2/20/2016,1/20/1900,February,2016,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2,42,54,22,84,106
4/27/2014,1/27/1900,April,2014,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",7,42,54,76,294,370
4/27/2016,1/27/1900,April,2016,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",9,42,54,98,378,476
6/14/2014,1/14/1900,June,2014,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,153,588,741
6/14/2016,1/14/1900,June,2016,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,153,588,741
6/26/2014,1/26/1900,June,2014,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",8,42,54,87,336,423
6/26/2016,1/26/1900,June,2016,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",5,42,54,55,210,265
7/21/2014,1/21/1900,July,2014,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",1,42,54,11,42,53
7/21/2016,1/21/1900,July,2016,28,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2,42,54,22,84,106
4/30/2014,1/30/1900,April,2014,44,Adults (35-64),F,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2,42,54,5,84,89
4/30/2016,1/30/1900,April,2016,44,Adults (35-64),F,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2,42,54,5,84,89
12/11/2013,1/11/1900,December,2013,44,Adults (35-64),F,France,Seine et Marne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",21,42,54,48,882,930
12/11/2015,1/11/1900,December,2015,44,Adults (35-64),F,France,Seine et Marne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",20,42,54,46,840,886
9/12/2013,1/12/1900,September,2013,22,Youth (<25),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",7,42,54,16,294,310
9/12/2015,1/12/1900,September,2015,22,Youth (<25),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",7,42,54,16,294,310
9/26/2013,1/26/1900,September,2013,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",26,42,54,17,1092,1109
9/26/2015,1/26/1900,September,2015,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,18,1134,1152
12/14/2013,1/14/1900,December,2013,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",29,42,54,19,1218,1237
12/14/2015,1/14/1900,December,2015,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",29,42,54,19,1218,1237
12/23/2013,1/23/1900,December,2013,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",29,42,54,19,1218,1237
12/23/2015,1/23/1900,December,2015,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",29,42,54,19,1218,1237
2/26/2014,1/26/1900,February,2014,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",18,42,54,12,756,768
2/26/2016,1/26/1900,February,2016,22,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",18,42,54,12,756,768
10/1/2013,1/1/1900,October,2013,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",17,42,54,186,714,900
10/1/2015,1/1/1900,October,2015,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",14,42,54,153,588,741
10/10/2013,1/10/1900,October,2013,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,109,420,529
10/10/2015,1/10/1900,October,2015,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",12,42,54,131,504,635
11/29/2013,1/29/1900,November,2013,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",5,42,54,55,210,265
11/29/2015,1/29/1900,November,2015,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",6,42,54,66,252,318
1/16/2014,1/16/1900,January,2014,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,295,1134,1429
1/16/2016,1/16/1900,January,2016,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",24,42,54,262,1008,1270
6/2/2014,1/2/1900,June,2014,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,42,54,44,168,212
6/2/2016,1/2/1900,June,2016,57,Adults (35-64),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",1,42,54,11,42,53
9/21/2013,1/21/1900,September,2013,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,273,1050,1323
9/21/2015,1/21/1900,September,2015,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",26,42,54,284,1092,1376
10/6/2013,1/6/1900,October,2013,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",2,42,54,22,84,106
10/6/2015,1/6/1900,October,2015,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",4,42,54,44,168,212
4/1/2014,1/1/1900,April,2014,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",2,42,54,22,84,106
4/1/2016,1/1/1900,April,2016,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",3,42,54,33,126,159
4/9/2014,1/9/1900,April,2014,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",2,42,54,22,84,106
4/9/2016,1/9/1900,April,2016,18,Youth (<25),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,11,42,53
11/20/2013,1/20/1900,November,2013,42,Adults (35-64),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,36,672,708
11/20/2015,1/20/1900,November,2015,42,Adults (35-64),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",13,42,54,30,546,576
12/24/2013,1/24/1900,December,2013,42,Adults (35-64),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,36,672,708
12/24/2015,1/24/1900,December,2015,42,Adults (35-64),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",18,42,54,41,756,797
11/2/2013,1/2/1900,November,2013,24,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,42,54,53,504,557
11/2/2015,1/2/1900,November,2015,24,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",10,42,54,44,420,464
4/15/2014,1/15/1900,April,2014,24,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",4,42,54,18,168,186
4/15/2016,1/15/1900,April,2016,24,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,9,84,93
7/26/2014,1/26/1900,July,2014,24,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",6,42,54,27,252,279
7/26/2016,1/26/1900,July,2016,24,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",8,42,54,36,336,372
9/24/2013,1/24/1900,September,2013,34,Young Adults (25-34),F,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",18,42,54,41,756,797
9/24/2015,1/24/1900,September,2015,34,Young Adults (25-34),F,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",16,42,54,36,672,708
3/8/2014,1/8/1900,March,2014,34,Young Adults (25-34),F,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,57,1050,1107
3/8/2016,1/8/1900,March,2016,34,Young Adults (25-34),F,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",22,42,54,50,924,974
5/24/2014,1/24/1900,May,2014,34,Young Adults (25-34),F,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",23,42,54,52,966,1018
5/24/2016,1/24/1900,May,2016,34,Young Adults (25-34),F,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",20,42,54,46,840,886
11/14/2013,1/14/1900,November,2013,33,Young Adults (25-34),F,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",3,42,54,2,126,128
11/14/2015,1/14/1900,November,2015,33,Young Adults (25-34),F,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,42,54,3,168,171
9/20/2013,1/20/1900,September,2013,18,Youth (<25),F,Canada,British Columbia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",1,42,54,11,42,53
9/20/2015,1/20/1900,September,2015,18,Youth (<25),F,Canada,British Columbia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",1,42,54,11,42,53
2/6/2014,1/6/1900,February,2014,54,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,125,1050,1175
2/6/2016,1/6/1900,February,2016,54,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",26,42,54,129,1092,1221
2/18/2014,1/18/1900,February,2014,54,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,5,42,47
2/18/2016,1/18/1900,February,2016,54,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,5,42,47
4/16/2014,1/16/1900,April,2014,54,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",18,42,54,90,756,846
4/16/2016,1/16/1900,April,2016,54,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",15,42,54,75,630,705
12/8/2013,1/8/1900,December,2013,17,Youth (<25),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",29,42,54,144,1218,1362
12/8/2015,1/8/1900,December,2015,17,Youth (<25),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",29,42,54,144,1218,1362
12/26/2013,1/26/1900,December,2013,17,Youth (<25),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,42,54,60,504,564
12/26/2015,1/26/1900,December,2015,17,Youth (<25),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",10,42,54,50,420,470
1/7/2014,1/7/1900,January,2014,27,Young Adults (25-34),M,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,23,420,443
1/7/2016,1/7/1900,January,2016,27,Young Adults (25-34),M,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",9,42,54,21,378,399
12/21/2013,1/21/1900,December,2013,21,Youth (<25),F,France,Somme,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",26,42,54,59,1092,1151
12/21/2015,1/21/1900,December,2015,21,Youth (<25),F,France,Somme,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",26,42,54,59,1092,1151
11/14/2013,1/14/1900,November,2013,35,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,80,672,752
11/14/2015,1/14/1900,November,2015,35,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,70,588,658
1/26/2014,1/26/1900,January,2014,35,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",17,42,54,85,714,799
1/26/2016,1/26/1900,January,2016,35,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,80,672,752
12/11/2013,1/11/1900,December,2013,54,Adults (35-64),M,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",28,42,54,276,1176,1452
12/11/2015,1/11/1900,December,2015,54,Adults (35-64),M,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,246,1050,1296
12/7/2013,1/7/1900,December,2013,28,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",20,42,54,164,840,1004
12/7/2015,1/7/1900,December,2015,28,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",19,42,54,156,798,954
1/20/2014,1/20/1900,January,2014,28,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",30,42,54,247,1260,1507
1/20/2016,1/20/1900,January,2016,28,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,222,1134,1356
2/14/2014,1/14/1900,February,2014,28,Young Adults (25-34),M,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",24,42,54,197,1008,1205
2/14/2016,1/14/1900,February,2016,28,Young Adults (25-34),M,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",26,42,54,214,1092,1306
7/7/2013,1/7/1900,July,2013,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",20,42,54,197,840,1037
7/7/2015,1/7/1900,July,2015,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",22,42,54,216,924,1140
7/22/2013,1/22/1900,July,2013,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,266,1134,1400
7/22/2015,1/22/1900,July,2015,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",25,42,54,246,1050,1296
12/18/2013,1/18/1900,December,2013,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",3,42,54,30,126,156
12/18/2015,1/18/1900,December,2015,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",3,42,54,30,126,156
1/6/2014,1/6/1900,January,2014,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",11,42,54,108,462,570
1/6/2016,1/6/1900,January,2016,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",12,42,54,118,504,622
2/3/2014,1/3/1900,February,2014,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",16,42,54,157,672,829
2/3/2016,1/3/1900,February,2016,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",15,42,54,148,630,778
6/12/2014,1/12/1900,June,2014,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2,42,54,20,84,104
6/12/2016,1/12/1900,June,2016,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",3,42,54,30,126,156
5/29/2014,1/29/1900,May,2014,34,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",13,42,54,65,546,611
5/29/2016,1/29/1900,May,2016,34,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",10,42,54,50,420,470
6/4/2014,1/4/1900,June,2014,34,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,70,588,658
6/4/2016,1/4/1900,June,2016,34,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",12,42,54,60,504,564
6/16/2014,1/16/1900,June,2014,34,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",13,42,54,65,546,611
6/16/2016,1/16/1900,June,2016,34,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,70,588,658
8/30/2013,1/30/1900,August,2013,55,Adults (35-64),F,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,98,420,518
8/30/2015,1/30/1900,August,2015,55,Adults (35-64),F,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,98,420,518
12/17/2013,1/17/1900,December,2013,27,Young Adults (25-34),F,France,Yveline,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",30,42,54,-29,1260,1231
12/17/2015,1/17/1900,December,2015,27,Young Adults (25-34),F,France,Yveline,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",31,42,54,-30,1302,1272
6/6/2014,1/6/1900,June,2014,27,Young Adults (25-34),F,France,Yveline,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",3,42,54,-3,126,123
6/6/2016,1/6/1900,June,2016,27,Young Adults (25-34),F,France,Yveline,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",1,42,54,-1,42,41
10/20/2013,1/20/1900,October,2013,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",8,42,54,40,336,376
10/20/2015,1/20/1900,October,2015,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",7,42,54,35,294,329
2/6/2014,1/6/1900,February,2014,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",16,42,54,80,672,752
2/6/2016,1/6/1900,February,2016,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",15,42,54,75,630,705
6/11/2014,1/11/1900,June,2014,44,Adults (35-64),F,Germany,Hessen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",14,42,54,115,588,703
6/11/2016,1/11/1900,June,2016,44,Adults (35-64),F,Germany,Hessen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",12,42,54,99,504,603
1/12/2014,1/12/1900,January,2014,27,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",9,42,54,45,378,423
1/12/2016,1/12/1900,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",7,42,54,35,294,329
3/31/2014,1/31/1900,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",9,42,54,45,378,423
3/31/2016,1/31/1900,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",10,42,54,50,420,470
8/9/2013,1/9/1900,August,2013,59,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",17,42,54,186,714,900
